customer_id,is_premium,pet_type,total_orders,total_spend
1618,FALSE,Cat,13,0
1619,TRUE,Dog,9,0
1620,FALSE,Dog,16,0
1621,TRUE,Dog,8,3767.69
1622,TRUE,Cat,16,2964.44
1623,TRUE,Cat,15,9436.33
1624,FALSE,Cat,11,6815.85
1625,TRUE,Dog,11,10650.21
1626,TRUE,Dog,9,6631.83
1627,FALSE,Dog,10,7439.43
1628,FALSE,Dog,8,3094.85
1629,TRUE,Cat,13,786.77
1630,FALSE,Cat,3,0
1631,FALSE,Cat,11,3076.62
1632,TRUE,Dog,11,2138.97
1633,TRUE,Cat,17,6011.46
1634,FALSE,Cat,11,0
1635,FALSE,Cat,11,5233.43
1636,TRUE,Dog,10,0
1637,TRUE,Both,5,0
1638,TRUE,Cat,9,3166.98
1639,FALSE,Cat,7,0
1640,TRUE,Cat,10,0
1641,TRUE,Dog,10,0
1642,TRUE,Cat,8,6536.58
1643,TRUE,Both,9,0
1644,TRUE,Cat,9,1235.85
1645,TRUE,Cat,9,0
1646,TRUE,Cat,9,0
1647,TRUE,Dog,7,0
1648,FALSE,Cat,15,2945.85
1649,FALSE,Cat,11,2140.26
1650,TRUE,Cat,11,0
1651,TRUE,Cat,5,0
1652,TRUE,Cat,10,0
1653,TRUE,Dog,12,744.66
1654,TRUE,Dog,7,784.88
1655,TRUE,Both,10,0
1656,TRUE,Dog,10,463.12
1657,TRUE,Dog,17,5949.13
1658,TRUE,Cat,10,0
1659,FALSE,Dog,6,0
1660,TRUE,Both,9,4724.38
1661,FALSE,Cat,5,0
1662,FALSE,Cat,11,10671.06
1663,FALSE,Dog,12,2204.82
1664,FALSE,Cat,10,1097.66
1665,FALSE,Cat,8,0
1666,TRUE,Cat,11,0
1667,TRUE,Dog,10,6595.94
1668,TRUE,Both,8,0
1669,FALSE,Dog,11,522.94
1670,TRUE,Cat,13,5047.51
1671,TRUE,Dog,8,744.92
1672,TRUE,Dog,16,5088.14
1673,TRUE,Dog,13,7912.22
1674,FALSE,Cat,7,0
1675,FALSE,Cat,7,1429.11
1676,FALSE,Cat,17,5579.08
1677,FALSE,Dog,14,5582.84
1678,FALSE,Cat,9,1507.28
1679,TRUE,Both,10,2594.16
1680,TRUE,Dog,7,0
1681,TRUE,Cat,10,3768.81
1682,TRUE,Cat,11,7866.99
1683,TRUE,Dog,6,0
1684,TRUE,Dog,13,0
1685,FALSE,Cat,10,0
1686,TRUE,Dog,11,5319.38
1687,FALSE,Dog,2,0
1688,FALSE,Cat,14,0
1689,FALSE,Dog,15,2589.32
1690,FALSE,Cat,12,0
1691,FALSE,Cat,10,0
1692,TRUE,Cat,4,0
1693,FALSE,Cat,9,0
1694,FALSE,Dog,7,1991.5
1695,TRUE,Dog,7,3234.3
1696,TRUE,Cat,5,0
1697,TRUE,Dog,7,0
1698,FALSE,Dog,13,923.01
1699,FALSE,Cat,7,1075.64
1700,FALSE,Dog,8,2692.23
1701,FALSE,Dog,15,605.43
1702,TRUE,Dog,9,0
1703,FALSE,Cat,14,8097.02
1704,FALSE,Dog,13,1097.66
1705,TRUE,Cat,7,420.76
1706,FALSE,Dog,16,11472.54
1707,FALSE,Both,11,754.72
1708,FALSE,Dog,8,0
1709,TRUE,Cat,11,10022.06
1710,FALSE,Dog,9,1248.43
1711,FALSE,Cat,12,2594.16
1712,TRUE,Cat,10,247.28
1713,FALSE,Cat,8,1580.38
1714,TRUE,Both,13,7806.64
1715,FALSE,Cat,12,1338.78
1716,TRUE,Cat,6,5783.27
1717,TRUE,Cat,12,593.15
1718,FALSE,Cat,12,229.33
1719,FALSE,Dog,6,1984.72
1720,TRUE,Cat,10,0
1721,TRUE,Dog,9,1100.07
1722,FALSE,Cat,6,0
1723,FALSE,Dog,10,911.35
1724,TRUE,Both,8,0
1725,TRUE,Dog,7,2724.5
1726,TRUE,Dog,9,451.46
1727,FALSE,Dog,13,7101.52
1728,TRUE,Cat,15,6236.74
1729,TRUE,Cat,8,2856.21
1730,FALSE,Cat,11,2654.48
1731,TRUE,Dog,12,1424.22
1732,TRUE,Dog,8,9944.66
1733,TRUE,Cat,8,1704.92
1734,TRUE,Cat,11,2162.82
1735,FALSE,Both,13,554.12
1736,FALSE,Cat,13,1841.62
1737,TRUE,Cat,7,250.89
1738,TRUE,Dog,12,4361.13
1739,TRUE,Cat,14,2675.36
1740,TRUE,Dog,6,0
1741,TRUE,Cat,13,3799.15
1742,TRUE,Cat,12,2133.66
1743,TRUE,Dog,9,0
1744,TRUE,Dog,7,2498.08
1745,TRUE,Dog,10,0
1746,TRUE,Both,6,998.24
1747,TRUE,Cat,11,6780.77
1748,FALSE,Cat,11,2138.97
1749,TRUE,Dog,8,1946.1
1750,TRUE,Cat,7,0
1751,FALSE,Dog,9,5238.96
1752,TRUE,Both,12,1643.1
1753,FALSE,Dog,5,2601.14
1754,FALSE,Cat,12,1032.09
1755,FALSE,Both,3,0
1756,TRUE,Dog,10,1541.09
1757,TRUE,Dog,8,0
1758,FALSE,Dog,11,2858.22
1759,TRUE,Cat,17,747.74
1760,FALSE,Dog,12,5460.37
1761,FALSE,Cat,16,0
1762,FALSE,Cat,13,7209.77
1763,FALSE,Cat,11,473.91
1764,TRUE,Dog,11,256.07
1765,TRUE,Dog,6,0
1766,TRUE,Dog,12,3668.65
1767,TRUE,Both,14,1810.4
1768,TRUE,Both,5,0
1769,TRUE,Cat,6,4172.22
1770,FALSE,Cat,8,0
1771,FALSE,Cat,13,6200.07
1772,FALSE,Both,8,1334.08
1773,FALSE,Cat,13,5021.16
1774,TRUE,Dog,10,411.95
1775,TRUE,Dog,9,1462.11
1776,TRUE,Both,12,1606.77
1777,FALSE,Dog,10,4778.82
1778,FALSE,Dog,16,2624.19
1779,FALSE,Cat,7,0
1780,FALSE,Cat,10,0
1781,FALSE,Dog,6,1284.47
1782,TRUE,Dog,13,4690.13
1783,FALSE,Both,11,998.24
1784,FALSE,Dog,11,2693.48
1785,FALSE,Dog,9,2440.98
1786,TRUE,Dog,13,7647.02
1787,TRUE,Cat,11,0
1788,FALSE,Cat,9,2103.03
1789,TRUE,Cat,14,2881.32
1790,FALSE,Dog,13,4518.58
1791,FALSE,Cat,9,0
1792,TRUE,Dog,6,0
1793,TRUE,Dog,10,0
1794,FALSE,Dog,15,0
1795,FALSE,Both,18,1767.18
1796,TRUE,Cat,17,5404.87
1797,TRUE,Dog,11,3850.35
1798,TRUE,Dog,5,0
1799,FALSE,Dog,7,1643.1
1800,FALSE,Cat,10,0
1801,TRUE,Cat,14,6039.23
1802,FALSE,Dog,17,992.36
1803,TRUE,Dog,6,169.03
1804,FALSE,Cat,7,4062.02
1805,TRUE,Cat,9,0
1806,TRUE,Dog,9,0
1807,TRUE,Cat,10,768.21
1808,FALSE,Dog,15,0
1809,TRUE,Cat,11,1063.5
1810,FALSE,Dog,6,237.32
1811,FALSE,Dog,9,831.7
1812,FALSE,Cat,8,2898.74
1813,FALSE,Dog,7,2153.68
1814,TRUE,Cat,13,2834.87
1815,FALSE,Cat,5,2740.72
1816,FALSE,Cat,6,1063.5
1817,FALSE,Cat,9,4174.92
1818,TRUE,Cat,12,0
1819,TRUE,Cat,6,1991.82
1820,FALSE,Cat,10,2881.32
1821,TRUE,Dog,12,0
1822,TRUE,Dog,14,1289.4
1823,FALSE,Cat,14,0
1824,TRUE,Dog,12,3826.16
1825,FALSE,Cat,14,2923.92
1826,FALSE,Cat,14,3537.28
1827,TRUE,Both,16,0
1828,FALSE,Dog,7,0
1829,FALSE,Cat,12,3051.79
1830,FALSE,Dog,7,0
1831,FALSE,Dog,8,393.75
1832,FALSE,Cat,9,747.4
1833,TRUE,Cat,10,373.7
1834,FALSE,Cat,12,2664.34
1835,TRUE,Cat,6,0
1836,FALSE,Dog,8,1430.18
1837,TRUE,Cat,12,7682.39
1838,FALSE,Dog,5,487.59
1839,TRUE,Dog,17,6776.2
1840,FALSE,Cat,10,2216.26
1841,FALSE,Dog,12,1251.9
1842,FALSE,Dog,10,7128.88
1843,TRUE,Cat,12,528.64
1844,TRUE,Cat,7,1019.09
1845,FALSE,Cat,10,0
1846,FALSE,Dog,12,0
1847,FALSE,Dog,8,1999.64
1848,FALSE,Dog,8,0
1849,FALSE,Cat,5,0
1850,TRUE,Dog,10,1032.09
1851,FALSE,Cat,7,0
1852,FALSE,Dog,11,3302.41
1853,TRUE,Cat,7,0
1854,FALSE,Dog,10,1730.2
1855,TRUE,Cat,18,1759.62
1856,TRUE,Dog,11,0
1857,FALSE,Dog,7,4163.49
1858,TRUE,Dog,13,6681.51
1859,FALSE,Cat,11,3281.37
1860,FALSE,Cat,9,1118.92
1861,FALSE,Cat,9,0
1862,TRUE,Dog,13,3384.94
1863,TRUE,Cat,13,179.33
1864,TRUE,Both,11,0
1865,FALSE,Both,9,222.28
1866,FALSE,Cat,7,1714.44
1867,TRUE,Dog,15,8234.3
1868,TRUE,Both,14,0
1869,FALSE,Cat,12,5924.27
1870,TRUE,Cat,9,0
1871,FALSE,Both,7,5144.41
1872,FALSE,Cat,9,0
1873,TRUE,Cat,9,4287.33
1874,TRUE,Dog,13,1899.98
1875,FALSE,Both,14,6851.1
1876,TRUE,Dog,8,0
1877,FALSE,Cat,9,5975.09
1878,FALSE,Dog,7,0
1879,TRUE,Cat,13,2253.81
1880,TRUE,Dog,7,1134.38
1881,TRUE,Both,5,0
1882,FALSE,Dog,7,5498.52
1883,TRUE,Both,10,373.7
1884,FALSE,Dog,5,442.42
1885,FALSE,Cat,14,5546.19
1886,FALSE,Dog,8,0
1887,TRUE,Dog,8,1569.72
1888,FALSE,Cat,10,0
1889,FALSE,Dog,12,222.28
1890,FALSE,Dog,9,1391.64
1891,FALSE,Both,7,4186.16
1892,TRUE,Dog,12,4446.66
1893,TRUE,Dog,15,4306.35
1894,FALSE,Cat,8,1181.25
1895,FALSE,Dog,8,0
1896,TRUE,Cat,8,1714.44
1897,TRUE,Dog,11,0
1898,TRUE,Cat,7,6333.45
1899,TRUE,Both,9,2977.08
1900,FALSE,Both,10,1129.31
1901,TRUE,Dog,14,4712.56
1902,FALSE,Cat,16,2534.92
1903,FALSE,Cat,9,0
1904,FALSE,Dog,12,2332.14
1905,TRUE,Cat,14,1946.1
1906,FALSE,Both,12,1846.46
1907,TRUE,Both,12,1294.66
1908,FALSE,Cat,7,0
1909,FALSE,Cat,6,0
1910,TRUE,Dog,9,6883.97
1911,TRUE,Dog,8,1236.18
1912,TRUE,Cat,14,5329.8
1913,FALSE,Dog,6,883.59
1914,TRUE,Cat,6,0
1915,FALSE,Cat,7,3143.64
1916,FALSE,Cat,13,0
1917,TRUE,Cat,8,0
1918,TRUE,Cat,7,823.9
1919,TRUE,Dog,6,4446.66
1920,FALSE,Cat,10,1991.82
1921,TRUE,Cat,7,0
1922,FALSE,Cat,9,2993.54
1923,FALSE,Dog,11,119.82
1924,TRUE,Cat,12,359.46
1925,TRUE,Dog,16,354.5
1926,FALSE,Dog,8,2138.32
1927,FALSE,Cat,12,496.44
1928,TRUE,Cat,12,2492.39
1929,TRUE,Cat,18,10793.87
1930,TRUE,Cat,10,2922.74
1931,FALSE,Cat,11,1661.18
1932,FALSE,Cat,12,0
1933,TRUE,Both,9,893.2
1934,FALSE,Dog,8,2066.66
1935,TRUE,Dog,12,1803.95
1936,TRUE,Dog,10,1235.85
1937,FALSE,Cat,6,0
1938,FALSE,Cat,7,1675.03
1939,FALSE,Cat,9,3276.28
1940,TRUE,Dog,6,1977.88
1941,TRUE,Cat,11,2773.23
1942,TRUE,Cat,6,0
1943,TRUE,Cat,7,0
1944,TRUE,Dog,8,2695.82
1945,TRUE,Dog,7,2987.73
1946,FALSE,Cat,4,0
1947,TRUE,Dog,12,803.08
1948,TRUE,Dog,11,1138.21
1949,FALSE,Dog,9,1540.97
1950,FALSE,Cat,7,932.51
1951,FALSE,Cat,11,4395.44
1952,TRUE,Cat,15,3626.09
1953,TRUE,Cat,10,0
1954,FALSE,Cat,6,0
1955,FALSE,Cat,10,169.03
1956,FALSE,Dog,9,1767.18
1957,FALSE,Dog,11,3825.17
1958,FALSE,Cat,6,3089.84
1959,TRUE,Cat,9,0
1960,FALSE,Cat,12,507.09
1961,FALSE,Cat,13,2548.34
1962,TRUE,Cat,9,7030.86
1963,TRUE,Cat,9,3847.52
1964,FALSE,Cat,9,2588.01
1965,TRUE,Dog,15,0
1966,FALSE,Dog,8,841.52
1967,TRUE,Dog,6,1346.74
1968,TRUE,Dog,10,3204.64
1969,FALSE,Cat,12,1290.42
1970,FALSE,Cat,4,4321.98
1971,TRUE,Cat,13,4374.24
1972,FALSE,Dog,8,0
1973,TRUE,Both,7,0
1974,TRUE,Dog,6,0
1975,FALSE,Dog,8,1486.55
1976,FALSE,Cat,9,156.14
1977,FALSE,Cat,16,1337.62
1978,TRUE,Cat,10,6278.57
1979,TRUE,Both,8,2596.64
1980,TRUE,Dog,5,0
1981,FALSE,Dog,14,1132.08
1982,FALSE,Cat,15,6950.52
1983,FALSE,Dog,12,2418.63
1984,FALSE,Cat,9,3948.88
1985,TRUE,Dog,14,0
1986,TRUE,Dog,14,7021.1
1987,TRUE,Dog,13,0
1988,FALSE,Dog,6,0
1989,FALSE,Dog,8,0
1990,TRUE,Cat,9,1297.08
1991,TRUE,Both,8,6892.11
1992,FALSE,Dog,9,2919.15
1993,TRUE,Dog,8,1515.6
1994,FALSE,Dog,8,1098.92
1995,FALSE,Cat,11,0
1996,FALSE,Dog,10,2022.07
1997,TRUE,Dog,14,0
1998,FALSE,Cat,13,688.06
1999,FALSE,Cat,10,807
2000,FALSE,Dog,7,0
2001,TRUE,Cat,14,4529.52
2002,FALSE,Cat,9,163.95
2003,FALSE,Cat,8,1520.83
2004,TRUE,Both,6,1794.24
2005,TRUE,Dog,8,2596.52
2006,TRUE,Dog,8,0
2007,FALSE,Cat,8,6116.07
2008,FALSE,Dog,13,6204.62
2009,TRUE,Dog,7,2153.79
2010,FALSE,Dog,10,4016.01
2011,FALSE,Cat,13,1367.44
2012,FALSE,Cat,16,5078.97
2013,FALSE,Both,13,2309.14
2014,FALSE,Dog,7,2133.66
2015,TRUE,Cat,15,2415.86
2016,TRUE,Dog,11,0
2017,FALSE,Dog,11,4304.24
2018,TRUE,Cat,16,4865.1
2019,TRUE,Dog,13,333.42
2020,FALSE,Dog,9,0
2021,TRUE,Dog,6,0
2022,FALSE,Dog,13,1957.14
2023,FALSE,Both,17,1930.05
2024,TRUE,Dog,10,7408.92
2025,TRUE,Cat,3,3870
2026,FALSE,Cat,10,949.48
2027,TRUE,Cat,8,4312.89
2028,FALSE,Cat,10,4366.74
2029,TRUE,Dog,10,733.38
2030,FALSE,Cat,7,741.83
2031,TRUE,Both,12,359.46
2032,TRUE,Cat,9,9704.98
2033,FALSE,Cat,14,992.36
2034,TRUE,Cat,6,949.99
2035,TRUE,Both,7,0
2036,TRUE,Cat,8,0
2037,TRUE,Cat,13,1865.02
2038,TRUE,Dog,7,0
2039,FALSE,Cat,7,0
2040,FALSE,Cat,11,1714.44
2041,TRUE,Cat,7,0
2042,TRUE,Dog,14,0
2043,TRUE,Dog,12,0
2044,TRUE,Both,8,2091.44
2045,TRUE,Dog,8,373.7
2046,TRUE,Dog,9,0
2047,TRUE,Cat,15,2724.5
2048,FALSE,Cat,12,0
2049,FALSE,Dog,10,3552.24
2050,TRUE,Dog,8,2206.06
2051,TRUE,Dog,8,5916.93
2052,FALSE,Cat,11,2206.06
2053,FALSE,Dog,12,0
2054,TRUE,Dog,12,0
2055,FALSE,Cat,3,3302.44
2056,TRUE,Both,10,0
2057,FALSE,Cat,9,1857.75
2058,TRUE,Dog,13,0
2059,TRUE,Dog,13,6496.04
2060,FALSE,Both,19,5741.24
2061,FALSE,Dog,11,0
2062,TRUE,Both,8,0
2063,FALSE,Dog,12,258.26
2064,FALSE,Cat,11,0
2065,TRUE,Dog,11,3894.78
2066,TRUE,Dog,10,0
2067,FALSE,Cat,11,5311.86
2068,FALSE,Cat,12,613.24
2069,FALSE,Dog,12,2749.18
2070,FALSE,Cat,10,0
2071,FALSE,Cat,12,2278.53
2072,TRUE,Both,8,405.76
2073,TRUE,Cat,5,2258.62
2074,FALSE,Cat,9,4348.11
2075,TRUE,Dog,9,1495.48
2076,FALSE,Dog,5,0
2077,FALSE,Cat,7,0
2078,TRUE,Cat,8,5964.6
2079,FALSE,Dog,7,0
2080,FALSE,Dog,7,0
2081,TRUE,Both,15,5865.29
2082,TRUE,Cat,7,0
2083,TRUE,Both,7,0
2084,TRUE,Cat,11,4376.94
2085,TRUE,Dog,6,2566.9
2086,TRUE,Cat,7,1095.4
2087,TRUE,Dog,17,1585.4
2088,TRUE,Cat,12,1429.11
2089,FALSE,Both,11,3514.45
2090,FALSE,Cat,8,2344.52
2091,TRUE,Cat,11,2987.25
2092,FALSE,Cat,18,2333.84
2093,FALSE,Cat,5,0
2094,FALSE,Cat,8,256.07
2095,TRUE,Cat,17,2329.83
2096,FALSE,Dog,16,3801.62
2097,FALSE,Dog,8,0
2098,TRUE,Cat,9,2399.27
2099,TRUE,Dog,7,1495.48
2100,TRUE,Dog,9,3591.93
2101,FALSE,Cat,11,5374.21
2102,FALSE,Cat,5,0
2103,TRUE,Dog,13,423.42
2104,TRUE,Cat,18,2580
2105,FALSE,Cat,14,5097.86
2106,TRUE,Cat,8,0
2107,FALSE,Both,16,6500.47
2108,TRUE,Cat,13,5596.52
2109,TRUE,Both,10,1996.93
2110,TRUE,Cat,9,612.18
2111,TRUE,Cat,10,2268.76
2112,TRUE,Cat,7,0
2113,TRUE,Cat,9,2794.63
2114,TRUE,Dog,5,1496.77
2115,FALSE,Cat,9,3623.79
2116,TRUE,Dog,19,2638.26
2117,TRUE,Dog,8,2671.38
2118,FALSE,Dog,13,2790.88
2119,FALSE,Dog,10,2740.72
2120,TRUE,Dog,14,7426.02
2121,FALSE,Dog,6,3388.31
2122,TRUE,Cat,7,229.33
2123,FALSE,Cat,10,790.19
2124,TRUE,Dog,8,2427.19
2125,TRUE,Dog,7,712.99
2126,TRUE,Dog,9,1185.79
2127,FALSE,Dog,18,6639.29
2128,FALSE,Cat,14,2908.54
2129,TRUE,Dog,11,0
2130,FALSE,Cat,16,5713.55
2131,TRUE,Both,12,8298.37
2132,FALSE,Cat,9,10773.93
2133,FALSE,Cat,9,0
2134,FALSE,Dog,15,8009.14
2135,TRUE,Dog,4,0
2136,FALSE,Dog,15,1221.72
2137,TRUE,Both,13,7011.97
2138,TRUE,Dog,7,3630.57
2139,TRUE,Cat,15,8323.83
2140,TRUE,Dog,11,1865.02
2141,FALSE,Cat,8,3065.14
2142,FALSE,Cat,9,4144.35
2143,FALSE,Dog,9,2415.86
2144,FALSE,Cat,11,156.14
2145,TRUE,Dog,20,3042.84
2146,FALSE,Dog,13,2636.32
2147,TRUE,Cat,14,1416.74
2148,FALSE,Cat,11,4823
2149,FALSE,Dog,8,1196.16
2150,FALSE,Cat,17,2042.4
2151,TRUE,Cat,11,1892.74
2152,FALSE,Cat,10,0
2153,FALSE,Cat,12,4266.15
2154,FALSE,Dog,14,5691.46
2155,TRUE,Dog,6,1311.8
2156,FALSE,Dog,14,15111.2
2157,FALSE,Dog,8,0
2158,FALSE,Cat,7,0
2159,FALSE,Dog,7,0
2160,TRUE,Cat,14,3849.28
2161,FALSE,Cat,13,4477.76
2162,FALSE,Cat,12,0
2163,TRUE,Dog,13,6603.31
2164,TRUE,Dog,11,0
2165,TRUE,Both,13,884.84
2166,TRUE,Both,8,0
2167,TRUE,Dog,9,4327.27
2168,FALSE,Dog,12,5646.43
2169,TRUE,Cat,9,1181.25
2170,FALSE,Cat,13,4676.84
2171,FALSE,Cat,11,3292.98
2172,TRUE,Both,6,0
2173,FALSE,Cat,14,1704.49
2174,FALSE,Dog,9,1922.69
2175,FALSE,Cat,5,4044.28
2176,TRUE,Cat,12,1199.18
2177,FALSE,Cat,6,5073.96
2178,TRUE,Dog,7,0
2179,FALSE,Dog,14,747.4
2180,FALSE,Dog,7,0
2181,FALSE,Dog,6,0
2182,TRUE,Cat,10,3574.47
2183,FALSE,Dog,11,3691.74
2184,TRUE,Dog,8,2220.76
2185,TRUE,Dog,8,1196.16
2186,FALSE,Cat,4,0
2187,TRUE,Dog,6,0
2188,FALSE,Cat,11,4266.18
2189,FALSE,Dog,8,3965.82
2190,TRUE,Dog,16,0
2191,TRUE,Dog,9,660.43
2192,FALSE,Dog,13,3651.15
2193,FALSE,Both,9,2151.28
2194,TRUE,Cat,19,5460.3
2195,FALSE,Cat,12,1982.27
2196,FALSE,Cat,10,1071.18
2197,FALSE,Dog,8,258.26
2198,FALSE,Dog,8,0
2199,TRUE,Cat,9,0
2200,FALSE,Dog,9,0
2201,TRUE,Cat,13,7642.86
2202,FALSE,Cat,10,307.67
2203,FALSE,Cat,15,7891.5
2204,FALSE,Cat,9,522.94
2205,FALSE,Dog,8,819.55
2206,TRUE,Dog,7,9560.87
2207,TRUE,Cat,11,123.64
2208,FALSE,Dog,9,4715.16
2209,FALSE,Both,7,1235.85
2210,TRUE,Both,11,9382.14
2211,FALSE,Dog,12,2483.8
2212,TRUE,Cat,10,3524.66
2213,TRUE,Dog,12,3862.57
2214,FALSE,Cat,8,0
2215,FALSE,Cat,10,3888
2216,TRUE,Dog,15,2742.81
2217,FALSE,Cat,13,4753.86
2218,TRUE,Dog,6,6103.02
2219,FALSE,Both,6,0
2220,TRUE,Cat,15,5736.86
2221,TRUE,Dog,16,2313.06
2222,TRUE,Cat,11,1425.98
2223,TRUE,Cat,7,1320.86
2224,TRUE,Dog,16,5053.82
2225,TRUE,Cat,10,2066.78
2226,FALSE,Cat,11,4402.37
2227,TRUE,Dog,11,8267.07
2228,TRUE,Cat,5,0
2229,TRUE,Both,6,3207.48
2230,FALSE,Dog,14,2982.96
2231,TRUE,Cat,6,0
2232,TRUE,Cat,13,1098.92
2233,FALSE,Dog,15,2262.42
2234,TRUE,Cat,14,0
2235,TRUE,Dog,5,0
2236,FALSE,Dog,12,1434.57
2237,TRUE,Dog,8,1469.88
2238,TRUE,Dog,11,442.42
2239,FALSE,Cat,8,0
2240,FALSE,Dog,10,0
2241,TRUE,Cat,12,5881.14
2242,TRUE,Cat,10,0
2243,FALSE,Both,7,615.34
2244,FALSE,Cat,15,4968.55
2245,FALSE,Cat,6,0
2246,FALSE,Dog,12,660.43
2247,TRUE,Cat,15,1118.92
2248,FALSE,Dog,11,4419.56
2249,TRUE,Cat,9,0
2250,FALSE,Dog,17,3727.89
2251,TRUE,Dog,10,2972.63
2252,FALSE,Both,6,0
2253,FALSE,Cat,13,0
2254,FALSE,Cat,8,2478
2255,TRUE,Cat,8,1422.05
2256,TRUE,Dog,4,0
2257,TRUE,Dog,10,2915.76
2258,FALSE,Cat,8,924.41
2259,TRUE,Dog,7,2849.97
2260,TRUE,Dog,15,0
2261,TRUE,Both,9,201.81
2262,TRUE,Dog,14,2004.93
2263,FALSE,Cat,7,2217.85
2264,TRUE,Dog,9,615.8
2265,FALSE,Dog,12,2623.73
2266,FALSE,Cat,10,0
2267,FALSE,Dog,10,1076.84
2268,FALSE,Dog,7,715.09
2269,TRUE,Cat,7,2138.97
2270,FALSE,Dog,7,4754.91
2271,TRUE,Cat,6,2167.03
2272,FALSE,Cat,12,0
2273,FALSE,Dog,13,2987.73
2274,FALSE,Cat,9,2092.65
2275,TRUE,Cat,10,0
2276,FALSE,Dog,13,2061.04
2277,FALSE,Dog,13,4858.42
2278,FALSE,Dog,12,4174.92
2279,FALSE,Both,4,0
2280,FALSE,Both,12,2502.91
2281,FALSE,Dog,10,7302.05
2282,FALSE,Dog,10,1323.56
2283,FALSE,Dog,13,4226.12
2284,TRUE,Dog,17,2935.71
2285,TRUE,Cat,8,747.74
2286,FALSE,Cat,4,425.94
2287,TRUE,Cat,13,0
2288,FALSE,Cat,3,949.99
2289,TRUE,Cat,8,5584.37
2290,FALSE,Dog,8,2734.88
2291,FALSE,Dog,13,474.74
2292,TRUE,Dog,15,0
2293,TRUE,Cat,8,2973.1
2294,FALSE,Cat,11,6257.28
2295,TRUE,Both,12,896.76
2296,FALSE,Dog,11,0
2297,TRUE,Dog,5,0
2298,TRUE,Dog,8,0
2299,FALSE,Dog,13,4924
2300,TRUE,Cat,11,6313.45
2301,FALSE,Cat,13,3970.06
2302,TRUE,Dog,6,1590.02
2303,TRUE,Dog,8,3950.63
2304,FALSE,Dog,7,6307.32
2305,FALSE,Cat,9,7799.25
2306,TRUE,Cat,13,1946.1
2307,TRUE,Cat,11,0
2308,FALSE,Dog,11,3190.4
2309,FALSE,Cat,10,806.21
2310,FALSE,Cat,6,0
2311,FALSE,Dog,7,0
2312,FALSE,Both,9,4238.13
2313,FALSE,Dog,9,0
2314,TRUE,Dog,8,4300.24
2315,FALSE,Cat,11,1095.4
2316,FALSE,Cat,8,4664.88
2317,FALSE,Cat,11,1265.78
2318,TRUE,Dog,8,2075.8
2319,FALSE,Dog,9,2566.9
2320,FALSE,Dog,12,4670.07
2321,FALSE,Cat,10,4543.65
2322,TRUE,Both,12,0
2323,TRUE,Dog,7,0
2324,TRUE,Dog,11,0
2325,FALSE,Cat,13,3400.84
2326,TRUE,Both,15,1749.06
2327,TRUE,Both,6,554.12
2328,TRUE,Dog,6,0
2329,TRUE,Both,9,474.74
2330,TRUE,Both,14,4367.28
2331,TRUE,Dog,11,7578.13
2332,FALSE,Dog,7,2240.2
2333,TRUE,Cat,10,0
2334,TRUE,Cat,16,1426.84
2335,FALSE,Dog,6,0
2336,FALSE,Dog,13,790.19
2337,TRUE,Dog,8,0
2338,FALSE,Both,9,0
2339,TRUE,Cat,11,5159.63
2340,TRUE,Dog,3,0
2341,FALSE,Both,18,4785.7
2342,TRUE,Both,11,593.15
2343,FALSE,Dog,5,0
2344,TRUE,Dog,2,0
2345,FALSE,Cat,8,0
2346,FALSE,Cat,4,0
2347,FALSE,Cat,12,2881.32
2348,FALSE,Cat,5,1033.33
2349,TRUE,Cat,12,5215.12
2350,TRUE,Dog,17,2461.16
2351,FALSE,Cat,9,1735.11
2352,TRUE,Dog,5,247.28
2353,FALSE,Dog,11,1367.44
2354,TRUE,Cat,9,0
2355,TRUE,Cat,7,3207.48
2356,TRUE,Cat,10,0
2357,TRUE,Dog,9,5161.62
2358,TRUE,Dog,13,549.46
2359,TRUE,Cat,9,0
2360,TRUE,Dog,11,0
2361,TRUE,Cat,9,465.64
2362,FALSE,Cat,3,0
2363,TRUE,Cat,7,1607.88
2364,TRUE,Dog,10,1044.96
2365,FALSE,Dog,7,0
2366,FALSE,Dog,8,5240.97
2367,FALSE,Dog,13,1476.48
2368,TRUE,Dog,9,0
2369,FALSE,Cat,10,2101.7
2370,FALSE,Dog,6,0
2371,TRUE,Dog,15,5912.81
2372,TRUE,Cat,10,8503.01
2373,FALSE,Cat,12,0
2374,TRUE,Cat,9,1186.3
2375,FALSE,Cat,6,1422.05
2376,TRUE,Dog,10,0
2377,TRUE,Both,11,3124.68
2378,FALSE,Cat,12,3100.17
2379,FALSE,Cat,18,1025.54
2380,TRUE,Cat,8,0
2381,TRUE,Both,10,1568.82
2382,FALSE,Cat,13,1063.5
2383,TRUE,Dog,12,1601.13
2384,FALSE,Dog,10,1435.86
2385,FALSE,Dog,14,7032.93
2386,FALSE,Both,7,0
2387,TRUE,Dog,11,2268.76
2388,FALSE,Both,11,2724.5
2389,FALSE,Cat,11,2051.08
2390,TRUE,Cat,5,0
2391,TRUE,Cat,17,1535.19
2392,TRUE,Dog,7,1612.42
2393,FALSE,Cat,7,1576.98
2394,FALSE,Dog,7,1301.86
2395,FALSE,Cat,12,1491.61
2396,FALSE,Both,9,1778.28
2397,TRUE,Both,7,578.37
2398,TRUE,Dog,11,0
